,Bankrupt?,ROA,Net Interest Margin,Tax rate (A),Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Net Value Per Share (A),Cash Flow Per Share,After-tax Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Cash Reinvestment %,Quick Ratio,Debt ratio %,Borrowing dependency,Contingent liabilities/Net worth,Total Asset Turnover,Fixed Assets Turnover Frequency,Revenue per person,Operating profit per person,Working Capital to Total Assets,Average Total Assets,Cash/Total Assets,Cash/Current Liability,Total expense/Assets,Quick Asset Turnover Rate,Fixed Assets to Assets,Cash Flow to Total Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Total assets to GNP price,Equity to Liability
2844,0,0.479695803,0.600952738,0.23393056,560000000.0,0.460716472,0.000474047,0.166828199,0.314918299,0.689792129,5820000000.0,0.000510367,0.370720167,0.002783576,0.196239079,0.380628429,0.005365848,0.124437781,0.000500045,0.017889928,0.392528437,0.765170962,0.576191665,0.025794461,0.000728258,0.020739442,0.000179228,0.140303303,0.616260376,0.307240303,0.044469158,0,0.001545003,0.017647381
2845,0,0.529956613,0.610984592,0.075007592,374000000.0,0.466149988,0.000509051,0.178753529,0.328711891,0.689525088,7580000000.0,0.000499362,0.392161246,0.003177843,0.16150195,0.380806249,0.005365848,0.122938531,0.000109692,0.010064186,0.39696072,0.755769183,0.276918602,0.022789051,0.000991194,0.021771048,9440000000.0,0.601156809,0.645531276,0.315098921,0.046128244,0,0.000862914,0.022267878
2846,0,0.532979086,0.639473039,0.0,0.0,0.469179605,0.0,0.175213855,0.327155691,0.689610091,7450000000.0,0.000509868,0.391434745,0.004242739,0.103032319,0.369637181,0.005365848,0.211394303,0.002065239,0.006550828,0.393071165,0.786271936,0.209952364,0.095866977,0.005622369,0.158151892,3600000000.0,0.049183315,0.647593721,0.315234639,0.033445811,0,0.000993768,0.036782922
2847,0,0.465753425,0.605896597,0.001518372,0.0,0.450891187,0.000335034,0.160760187,0.29058499,0.6897176,0.000111968,0.000449104,0.293170895,0.00104119,0.174653082,0.381504106,0.005365848,0.047976012,0.000569643,0.070416991,0.409952285,0.841931912,0.136120146,0.09266239,0.002696123,0.008271104,0.000142964,0.035732836,0.672927575,0.321362382,0.030888792,0,0.002102673,0.020308695
2848,0,0.613220884,0.630932991,0.211661099,0.0,0.484487054,0.000358036,0.191142388,0.33553795,0.689491473,7270000000.0,0.000463777,0.386554152,0.012497395,0.060041721,0.370973622,0.005365848,0.095952024,0.000155082,0.021174155,0.421960155,0.804861776,0.395747646,0.094965518,0.008766325,0.018986933,0.000176346,0.307442094,0.63077937,0.313139698,0.023348787,0,0.000944731,0.064235091
2849,0,0.483693268,0.600001441,0.0,5130000000.0,0.466403295,0.000374037,0.179006363,0.324467709,0.689134581,6260000000.0,0.000454569,0.387634589,0.004255839,0.121413671,0.376247811,0.005365848,0.127436282,0.002362542,0.041819544,0.391160308,0.825418529,0.400735365,0.073305867,0.004230418,0.020259553,0.000123789,0.024644863,0.633505363,0.31307514,0.025164462,0,0.001197359,0.030763959
2850,0,0.542534003,0.603417461,0.251644903,1550000000.0,0.467421555,0.000264026,0.189077578,0.329560727,0.689377097,6220000000.0,0.000466223,0.385296748,0.005424916,0.129999698,0.376524046,0.005365848,0.193403298,0.000263261,0.018735955,0.396938106,0.809259324,0.384288996,0.049034082,0.002434335,0.021703577,7420000000.0,0.362927579,0.641826245,0.314382802,0.029839614,0,0.001010257,0.028518729
2851,0,0.567640033,0.623697372,0.211964774,6640000000.0,0.479367236,0.000442044,0.184358013,0.3335927,0.689659113,7940000000.0,0.000487234,0.397628628,0.012209805,0.070290534,0.369929074,0.006097056,0.130434783,0.000402457,0.012176314,0.40391443,0.873664647,0.479227865,0.074849733,0.005654422,0.031827707,0.000159724,0.155443465,0.647938307,0.315180748,0.016135232,0,0.00122002,0.054841082
2852,0,0.548481451,0.622104671,0.288490738,0.0,0.467260512,0.000568057,0.163077831,0.324149395,0.689375798,6420000000.0,0.000474058,0.384831042,0.002770475,0.159536838,0.379519015,0.005365848,0.061469265,4240000000.0,0.011914869,0.401347776,0.720459682,0.124105625,0.062498531,0.003944557,0.019150088,8030000000.0,0.733916187,0.659627897,0.317936195,0.08073034,0,0.000703157,0.022586878
2853,0,0.464144689,0.598740253,0.0,0.0,0.461400904,0.000122012,0.184020901,0.317535545,0.689720572,658000000.0,0.000444862,0.376215491,0.003161623,0.106629985,0.371210715,0.005365848,0.053973013,4540000000.0,0.012893086,0.390459284,0.745753442,0.128535312,0.007164813,0.000842145,0.008148303,9710000000.0,0.626004029,0.641702824,0.314387172,0.054811541,0,0.007179797,0.035443261
2854,0,0.528932872,0.61858055,0.123595506,0.0,0.50285096,0.000293029,0.177194387,0.326519063,0.689379261,7150000000.0,0.000478201,0.390000373,0.016400141,0.065362639,0.37205955,0.005365848,0.086956522,6050000000.0,0.009597109,0.39864544,0.793711377,0.176184454,0.134624609,0.036056053,0.020364376,822000000.0,0.779503313,0.646268963,0.314967306,0.013842408,0,0.000252053,0.059004443
2855,0,0.5942573,0.607208233,0.063771637,0.0,0.468310645,0.000175018,0.229615271,0.379535969,0.689548517,0.0001134,0.000496917,0.404930889,0.001206507,0.202557668,0.384510259,0.014578459,0.065967016,5300000000.0,0.02230219,0.395422989,0.637477036,0.129595212,0.017800083,0.000567029,0.013158039,9760000000.0,0.6693285,0.649390543,0.316458926,0.201484742,0,0.002257951,0.016973835
2856,0,0.492955687,0.600383401,0.29588015,0.0,0.46191255,0.000329033,0.176562302,0.318313645,0.689449577,66900000.0,0.000446159,0.376252748,0.004189089,0.115457871,0.376375304,0.005365848,0.113943028,0.000133144,0.024799142,0.394993329,0.758465337,0.271478784,0.033446113,0.001694105,0.012571898,9440000000.0,0.427369232,0.647034925,0.315194663,0.04455389,0,0.002447682,0.032510595
2857,0,0.512650514,0.608815348,0.0,0.0,0.472158896,0.000321032,0.173907547,0.322840772,0.694800596,6600000000.0,0.000467071,0.385278119,0.010749395,0.052332436,0.370057685,0.005365848,0.092953523,7260000000.0,0.008883275,0.395298614,0.792408989,0.306484121,0.061461472,0.006425226,0.015040148,0.000133736,0.636254207,0.659483703,0.316448853,0.024997618,0,0.000768919,0.07355979
2858,0,0.447813582,0.591374912,0.0,0.0,0.461311995,0.0,0.132779908,0.316580604,0.689481634,4280000000.0,0.000407131,0.37507917,0.007826078,0.225292499,0.403769546,0.021250731,0.007496252,2420000000.0,0.034002614,0.328339477,0.80561807,0.98894397,0.013721841,0.000315581,0.011547696,0.00453361,0.042974797,0.632450244,0.31053567,0.038115617,0,0.003719825,0.014857849
2859,0,0.48110954,0.600693293,0.209535378,0.0,0.46204172,0.000321032,0.20664953,0.31919785,0.689712204,5590000000.0,0.000449578,0.376411088,0.006661368,0.142757808,0.377384065,0.006015404,0.182908546,0.000726238,0.055350087,0.401630447,0.827245938,0.387340937,0.029821767,0.001631363,0.023234251,760000000.0,0.135298632,0.634583465,0.31306395,0.025521316,0,0.00359659,0.025660619
2860,0,0.486618242,0.597652027,0.999696326,662000000.0,0.461766605,0.00020402,0.196072648,0.318278277,0.689702163,7230000000.0,0.000443464,0.376541485,0.005351303,0.122199716,0.374275023,0.005365848,0.101949025,870000000.0,0.013319037,0.391522127,0.757631891,0.287076979,0.013563063,0.000754713,0.011392631,0.000117099,0.590965953,0.634676631,0.31325458,0.04460956,0,0.001570885,0.030544009
2861,0,0.481645786,0.628583577,0.226642373,0.0,0.461655889,0.0,0.177952889,0.317959963,0.689236983,6460000000.0,0.000430388,0.371502552,0.006187873,0.109018351,0.369637181,0.005365848,0.085457271,0.000201985,0.011021841,0.396124013,0.853331746,0.50952187,0.027662286,0.001319218,0.051580258,0.000244376,0.219906302,0.63629302,0.313585158,0.023633376,0,0.000680731,0.034609922
2862,0,0.571491249,0.607539745,0.213179472,4010000000.0,0.467448395,0.000266027,0.203952636,0.327863054,0.689462417,738000000.0,0.0004923,0.376364517,0.008050661,0.130302023,0.373937278,0.005365848,0.16041979,0.000991769,0.023794486,0.4036996,0.831651969,0.335514877,0.040628152,0.002945944,0.018119321,8480000000.0,0.086578739,0.63894172,0.313901791,0.021423727,0,0.003274784,0.02843944
2863,0,0.520840443,0.611481861,0.252657152,8420000000.0,0.476834168,0.000405041,0.186338545,0.33242555,0.689441008,577000000.0,0.000456191,0.392151932,0.011332062,0.07570215,0.370812578,0.005591913,0.151424288,0.000601416,0.013700924,0.398713281,0.834907689,0.453111218,0.123543502,0.009158326,0.036230138,0.000112045,0.138146508,0.638003924,0.313947258,0.020687399,0,0.001331968,0.050839086
2864,0,0.494271925,0.603338186,0.283125822,1530000000.0,0.460199794,0.000224022,0.1807762,0.314458513,0.689360073,6780000000.0,0.000520848,0.364563541,0.007075598,0.14838105,0.375416869,0.005365848,0.113943028,0.00044709,0.018480384,0.396678049,0.806869784,0.554850777,0.030012783,0.001137671,0.015485216,0.000201639,0.128297037,0.63339411,0.312785275,0.033259964,0,0.002935644,0.024553633
2865,0,0.432749963,0.592585653,0.0,4670000000.0,0.457733827,0.000320032,0.175045299,0.306182358,0.688230073,841000000.0,0.000411498,0.359012332,0.003863444,0.177041449,0.38122116,0.006005655,0.106446777,0.000140709,0.005126096,0.389396441,0.749478547,0.359415647,0.085225383,0.002929758,0.018646364,0.000151043,0.370588957,0.647086924,0.315526811,0.048737659,0,0.002592199,0.019983277
2866,0,0.5942573,0.614249269,0.217329689,2330000000.0,0.478619058,0.000191019,0.194639922,0.335997736,0.689584728,6040000000.0,0.000535122,0.396361909,0.010322064,0.076155637,0.371073156,0.005365848,0.15892054,0.000314703,0.021215281,0.409364329,0.837870482,0.486141465,0.133893395,0.010157397,0.017950489,0.000116955,0.275409849,0.688537583,0.32030963,0.020002797,0,0.001148895,0.050525753
2867,0,0.563155072,0.615712247,0.231602389,3500000000.0,0.478256712,0.000340034,0.186717795,0.3265898,0.689374471,6710000000.0,0.000452373,0.379112179,0.021334095,0.045167337,0.369639418,0.005365848,0.124437781,0.000346476,0.017628483,0.406175799,0.873422884,0.535605087,0.38149651,0.04497539,0.017452847,0.000175572,0.20574965,0.619754511,0.312005515,0.011701608,0,0.001349092,0.084841329
2868,0,0.643006874,0.606862307,0.203968013,4580000000.0,0.468637763,0.000290029,0.22637057,0.333557332,0.689596991,8140000000.0,0.000528958,0.378581275,0.007137982,0.108806724,0.370217611,0.00597336,0.287856072,0.001147607,0.018157249,0.397752199,0.788024117,0.376444872,0.028484308,0.00179167,0.037591435,5170000000.0,0.134379045,0.646840547,0.31514386,0.032199085,0,0.003145093,0.034678384
2869,0,0.5200117,0.607871258,0.299423019,951000000.0,0.463576659,0.000348035,0.176014496,0.320329631,0.689913402,9790000000.0,0.000474383,0.378171454,0.009986438,0.165039151,0.382662727,0.005365848,0.127436282,0.000144491,0.030656698,0.406594152,0.827708735,0.382349672,0.212950056,0.016538039,0.014000474,0.000141295,0.389518413,0.728868132,0.332629931,0.021197094,0,0.001120511,0.021707761
2870,0,0.599083508,0.619056199,0.33495293,0.0,0.478763326,0.000707071,0.151278918,0.328888732,0.689444845,5020000000.0,0.000493872,0.404232331,0.001384926,0.09940442,0.370582196,0.005365848,0.11844078,7490000000.0,0.015915867,0.404445852,0.696284036,0.13151388,0.056712616,0.002952702,0.02973624,3510000000.0,0.852886983,0.614424528,0.310556176,0.119797346,0,0.000300423,0.038221252
2871,0,0.558962609,0.615942865,0.252252252,0.0,0.473336521,0.000491049,0.16105516,0.337306359,0.690433953,555000000.0,0.000499736,0.411879215,0.000983173,0.140853161,0.372465515,0.005365848,0.125937031,7490000000.0,0.015736674,0.401268628,0.653587451,0.113435783,0.075036282,0.002685519,0.030848635,2840000000.0,0.85368534,0.666643452,0.31878277,0.180606144,0,0.000352991,0.026058191
2872,0,0.535514064,0.613362833,0.0,0.000135659,0.465203862,0.000441044,0.200792213,0.319834477,0.689560607,0.000101563,0.00049492,0.376867479,0.01477067,0.114853221,0.376172881,0.007762382,0.035982009,0.000254183,0.011177533,0.394156622,0.7882849,0.235772943,0.176464715,0.031384329,0.011061116,0.000323419,0.069630423,0.717053925,0.325873789,0.019831902,0,0.061540682,0.032701284
2873,0,0.512796763,0.60779919,0.126227351,0.0,0.485699907,550000000.0,0.19228014,0.323371295,0.689556105,671000000.0,0.00045684,0.379168064,0.039847808,0.022765063,0.369995057,0.005579726,0.058470765,0.000317729,0.016453447,0.401325162,0.874759809,0.434010607,0.019524452,0.00517713,0.005044931,0.000312307,0.09165193,0.645580095,0.314835267,0.005822576,0,0.006185075,0.158412642
2874,0,0.494515673,0.603006673,0.285858893,0.0,0.46627748,0.000368037,0.17091568,0.320895522,0.690143539,6290000000.0,0.000453471,0.379894564,0.001817871,0.136892705,0.377923115,0.006782563,0.07946027,4990000000.0,0.043878795,0.405214717,0.742337471,0.054201126,0.001502971,0.000161955,0.009784696,2230000000.0,0.822054362,0.643388244,0.314645857,0.059400023,0,0.03746044,0.026909678
2875,0,0.53029786,0.605010162,0.0,0.000118171,0.468144569,0.000215022,0.193165058,0.323052982,0.689426927,6580000000.0,0.000450726,0.373085951,0.008433699,0.075520755,0.369637181,0.005365848,0.179910045,0.000454655,0.017049777,0.395649126,0.774518431,0.262624274,0.033980882,0.003299643,0.025643831,5370000000.0,0.20660778,0.588012742,0.307670307,0.03232067,0,0.00960266,0.050960225
2876,0,0.46053722,0.61128007,0.0,419000000.0,0.462575174,0.000447045,0.170957819,0.319233218,0.689668318,5610000000.0,0.000430613,0.379112179,0.002311953,0.141608973,0.376452471,0.005787511,0.056971514,0.000111205,0.009958433,0.392935483,0.714851098,0.15280856,0.02339758,0.00125034,0.028156214,0.000101242,0.283549463,0.649238602,0.315693539,0.081001129,0,0.005496199,0.025899753
2877,0,0.498123141,0.599893339,0.316631238,0.0,0.46731587,0.000267027,0.192617252,0.328464314,0.689635453,6630000000.0,0.000450876,0.387988525,0.00482603,0.122925296,0.373179029,0.00574242,0.11844078,0.000362362,0.012887211,0.393659121,0.767475482,0.274548765,0.076208443,0.004105609,0.012211943,9170000000.0,0.164711198,0.664849577,0.318064758,0.040502779,0,0.006674298,0.03034372
2878,0,0.655828012,0.607446057,0.249519182,1320000000.0,0.498566552,0.000348035,0.193755004,0.333451227,0.689595404,928000000.0,0.00053325,0.397675198,0.034131558,0.037004565,0.369831776,0.006294482,0.322338831,0.003465516,0.187215604,0.498541417,0.892074315,0.631305984,0.156751478,0.024962874,0.020556236,860000000.0,0.055931794,0.644484645,0.314732703,0.008158443,0,0.005077293,0.102422932
2879,0,0.552430166,0.630370861,0.210547626,934000000.0,0.47346569,0.00010301,0.200244406,0.332107236,0.689482673,7250000000.0,0.000460333,0.384775157,0.006675717,0.081506787,0.371388534,0.005365848,0.068965517,0.000104397,0.006871025,0.398668054,0.757029284,0.256988173,0.037579702,0.00280367,0.024777264,0.000159275,0.330643048,0.642209366,0.314473328,0.043827674,0,0.012046587,0.047101946
2880,0,0.510456784,0.614616815,0.168741775,3330000000.0,0.46582287,0.000283028,0.181155451,0.322805404,0.689512998,7090000000.0,0.000458187,0.381124027,0.004310114,0.115457871,0.37444725,0.006049527,0.100449775,0.000108179,0.012214503,0.396463219,0.76215519,0.19443733,0.018694397,0.001252539,0.027798694,7780000000.0,0.49125725,0.620939294,0.311200193,0.041484872,0,0.004649878,0.032507247
2881,0,0.535465315,0.604030038,0.031278469,4480000000.0,0.46482474,960000000.0,0.211116261,0.324503077,0.68956202,7680000000.0,0.000476229,0.376085094,0.005053108,0.096471869,0.371301302,0.008074973,0.128935532,0.001346566,0.0198023,0.393150313,0.761077676,0.270964888,0.054807227,0.003003057,0.020788574,8700000000.0,0.04781208,0.643963453,0.314709614,0.043068857,0,0.009962491,0.039454382
2882,0,0.5542339,0.608491042,0.190505112,2990000000.0,0.478572088,0.000335034,0.192659391,0.329525359,0.689530397,8290000000.0,0.00047306,0.383657464,0.015189891,0.088430027,0.371601023,0.005550478,0.131934033,0.000268557,0.009003716,0.396022252,0.835661384,0.374135038,0.020428908,0.002452382,0.017281116,0.000123729,0.23184123,0.615576279,0.310919949,0.015124159,0,0.004414974,0.043264862
2883,0,0.529420368,0.633592297,0.138576779,0.0,0.471865328,0.000221022,0.18406304,0.325245809,0.689761573,7380000000.0,0.00046797,0.383983458,0.006235285,0.101278834,0.37321258,0.005365848,0.058470765,9830000000.0,0.0052436,0.396451912,0.75374133,0.173581413,0.022187573,0.002314947,0.029509498,0.000127418,0.267943974,0.641008527,0.314293424,0.045108336,0,0.008303988,0.037458261
2884,0,0.539121533,0.610991799,0.329790465,0.0,0.466019141,0.000183018,0.181871813,0.32464455,0.689450068,7340000000.0,0.000473759,0.384933497,0.00826651,0.107264867,0.374494221,0.005365848,0.125937031,0.000516688,0.048255805,0.429490514,0.824657319,0.508766081,0.025445595,0.001278998,0.015522224,0.000172276,0.115578343,0.646682247,0.315115947,0.02695696,0,0.003358822,0.035224273
2885,0,0.468824648,0.601421179,0.0,0.0,0.462130629,0.00040404,0.170957819,0.318242909,0.689641484,6160000000.0,0.000432759,0.376904735,0.004272059,0.172083321,0.376884158,0.005365848,0.035982009,6660000000.0,0.014029934,0.390131386,0.751814401,0.138501178,0.033593532,0.003350806,0.012231457,0.000156246,0.282491377,0.644575969,0.31493178,0.047037574,0,0.011004682,0.020665445
2886,0,0.466825915,0.596412459,0.0,0.0,0.46305327,0.000373037,0.168471619,0.320400368,0.682671595,58600000.0,0.000422403,0.380136731,0.0029857,0.16162288,0.380248187,0.006952569,0.056971514,5750000000.0,0.009799803,0.38975826,0.706311148,0.180836578,0.008884527,0.000433883,0.013527903,0.000123414,0.536012295,0.640817534,0.314133576,0.088954999,0,0.003905583,0.022247676
2887,0,0.52454541,0.610847663,0.229476668,407000000.0,0.465567885,0.000118012,0.180101976,0.32620075,0.689534061,6620000000.0,0.000455692,0.382148579,0.007713787,0.126553194,0.375387792,0.005365848,0.107946027,0.00014903,0.058948636,0.419891002,0.786591312,0.559098951,0.008530172,0.00034281,0.018999284,0.00021278,0.357487067,0.645440796,0.314975563,0.036977309,0,0.005173375,0.029382546
2888,0,0.490761956,0.599021318,0.105172588,628000000.0,0.463690731,0.00030203,0.18322026,0.323052982,0.689438469,8600000000.0,0.000455043,0.378814128,0.006214075,0.160171721,0.373249486,0.011154577,0.122938531,0.000739098,0.017475728,0.395298614,0.811015374,0.423013595,0.091926279,0.004231255,0.005770049,0.000153682,0.077616645,0.655103148,0.317034322,0.030367399,0,0.019377255,0.022483325
2889,0,0.494125676,0.61415558,0.0,3360000000.0,0.470781644,0.0,0.199612321,0.322663932,0.6892592,8510000000.0,0.000537892,0.381617674,0.019964765,0.032288297,0.369637181,0.005771059,0.151424288,0.001633279,0.039830795,0.414305421,0.834869229,0.380586228,0.120110352,0.018554431,0.04428391,0.000110568,0.050021716,0.623479234,0.312521199,0.012685043,0,0.003922596,0.116120452
2890,0,0.522156681,0.603511149,0.25620002,441000000.0,0.454932354,0.000341034,0.185116514,0.304166372,0.689664538,0.000113175,0.000479798,0.3636787,0.012308996,0.185778638,0.385694603,0.005902676,0.224887556,0.000615789,0.053487655,0.407249949,0.890370643,0.599207488,0.262357165,0.017571253,0.020329848,0.000129501,0.158114719,0.748404423,0.340833745,0.016061759,0,0.00477181,0.018862119
2891,0,0.507288061,0.609175687,0.204474137,3430000000.0,0.463219345,0.000242024,0.183178121,0.32231025,0.68937375,0.000113191,0.000490853,0.380667635,0.005493539,0.157571727,0.380193387,0.00565894,0.077961019,0.000185342,0.008457324,0.395411682,0.754456717,0.383144756,0.296018412,0.012345882,0.012848633,0.000250926,0.204214928,0.774252629,0.34069833,0.046735655,0,0.004539778,0.022913503
2892,0,0.539024034,0.615878003,0.139993927,1240000000.0,0.479477953,0.000386039,0.206944503,0.336846573,0.689454425,7250000000.0,0.000488382,0.387858127,0.009090603,0.113613689,0.374550139,0.005526713,0.088455772,953000000.0,0.011985371,0.402218403,0.796864496,0.249000052,0.100072469,0.010879618,0.014337448,0.000117185,0.472507281,0.656178302,0.31657372,0.023292749,0,0.004890004,0.033092087
2893,0,0.616194608,0.616324825,0.240408948,0.0,0.471873716,0.025923592,0.197842485,0.333804909,0.689577486,8270000000.0,0.000511465,0.387811557,0.010670167,0.109441606,0.3696383,0.005365848,0.185907046,0.000447847,0.006797585,0.397164243,0.806515067,0.486234223,0.017165516,0.001108533,0.027659621,0.000112912,0.222771769,0.646073175,0.315032119,0.027313542,0,0.002909475,0.034457533
2894,0,0.49490567,0.649195001,0.262779634,0.0,0.461296897,0.0,0.197842485,0.316509868,0.689454252,7300000000.0,0.000455393,0.365262099,0.006764302,0.228527376,0.404432734,0.005365848,0.022488756,0.000153569,0.054809571,0.458322969,0.779161513,0.899370654,0.01251707,0.000281102,0.01501313,0.001798379,0.070715033,0.64258323,0.314427105,0.042564681,0,0.019707721,0.014592237
2895,0,0.586116121,0.614378991,0.24506529,3450000000.0,0.471157411,0.00039704,0.196199065,0.324786022,0.689492685,7060000000.0,0.000479498,0.379009724,0.01107192,0.065967288,0.369637181,0.005365848,0.140929535,0.000229219,0.006233568,0.39592049,0.835212147,0.320113676,0.024135999,0.002586884,0.026355028,9140000000.0,0.315428087,0.638001818,0.313972938,0.016400919,0,0.00142554,0.058467388
2896,0,0.5371228,0.635408409,0.31288592,0.0,0.478246647,0.000223022,0.179090641,0.33242555,0.689238801,7360000000.0,0.000435953,0.389944488,0.005045621,0.096925356,0.372730567,0.005744248,0.148425787,0.000211819,0.003096221,0.393071165,0.757165241,0.240682486,0.106733575,0.008406165,0.096241155,6420000000.0,0.358691402,0.678327627,0.319485116,0.043509539,0,0.004095948,0.03925615
2897,0,0.507190562,0.611950302,0.009009009,222000000.0,0.459946487,0.000328033,0.196199065,0.316333027,0.689452809,7240000000.0,0.000483491,0.37267613,0.00798391,0.108716026,0.373312114,0.006423053,0.04197901,8620000000.0,0.008748146,0.392754574,0.774273395,0.189715667,0.007050141,0.000871199,0.014938862,0.000193816,0.243550003,0.61795793,0.310880357,0.029745979,0,0.002207818,0.034712355
2898,0,0.45595476,0.608649591,0.0,0.0,0.466904876,0.000429043,0.170283595,0.32775695,0.689147825,6390000000.0,0.000440744,0.391350918,0.000864019,0.173957735,0.379722557,0.007015331,0.046476762,8620000000.0,0.041364217,0.386875014,0.753643421,0.082023319,0.020502983,0.001044203,0.01392785,7100000000.0,0.279001038,0.646853184,0.315450359,0.046778951,0,0.023340632,0.020402966
2899,0,0.48461951,0.604448032,0.98886527,0.0,0.464034624,0.000563056,0.166364671,0.320188159,0.689702654,7940000000.0,0.000443439,0.381431392,0.002814144,0.124981105,0.374799534,0.005365848,0.557721139,0.000857112,0.014781957,0.391793492,0.728507706,0.165190701,0.093508457,0.005789127,0.108327959,43700000.0,0.280495315,0.646717428,0.315177968,0.067937499,0,0.000965122,0.0297962
2900,0,0.478087067,0.616858127,0.40024294,2260000000.0,0.469511755,0.000272027,0.171884876,0.330338827,0.689197944,6110000000.0,0.000442167,0.399314482,0.006817952,0.122502041,0.372988908,0.005365848,0.115442279,0.000310921,0.018374631,0.395366455,0.809861048,0.453719397,0.125797409,0.005512821,0.053353312,0.000153768,0.148985038,0.660680183,0.317392307,0.031136234,0,0.000592642,0.030462547
2901,0,0.537902793,0.642067484,0.276748659,3920000000.0,0.48412974,0.0,0.175550967,0.324503077,0.689925001,6460000000.0,0.000458487,0.388221378,0.03220701,0.031290625,0.369637181,0.005365848,0.124437781,0.000625624,0.006383385,0.39484634,0.936177003,0.589835283,0.13581452,0.021754351,0.097982571,0.000192941,0.07137159,0.675359986,0.31796292,0.006393156,0,0.000366354,0.119587296
2902,0,0.526641642,0.617348189,0.0,428000000.0,0.462962683,0.000305031,0.188361215,0.321036995,0.689280408,7400000000.0,0.000458462,0.377510152,0.001642572,0.171629833,0.379895903,0.005365848,0.122938531,9150000000.0,0.01059589,0.393150313,0.722382182,0.098309571,0.019664921,0.001157752,0.046722556,2850000000.0,0.657042761,0.646221012,0.315294224,0.074428357,0,0.00353781,0.020731717
2903,0,0.551747672,0.6191643,0.0,0.0,0.469659378,0.000631063,0.172769795,0.336917309,0.689431284,9160000000.0,0.000488831,0.393316195,0.005329469,0.206790217,0.388490504,0.005951423,0.085457271,0.000188368,0.011688674,0.39782004,0.761945778,0.339913251,0.036654725,0.002119953,0.0325524,0.000186665,0.266140837,0.650233304,0.316804982,0.042407009,0,0.013233444,0.016546232
2904,0,0.55311266,0.606314591,0.270978844,883000000.0,0.466894811,0.000325033,0.180481227,0.321461413,0.689436968,7570000000.0,0.000486436,0.382251034,0.009703214,0.085557941,0.37174641,0.005365848,0.184407796,0.000173994,0.0335326,0.408425861,0.81913525,0.291775296,0.071739503,0.006790428,0.013622298,6300000000.0,0.503156864,0.640151612,0.314200951,0.020238729,0,0.000760353,0.044783268
2905,0,0.592989811,0.633282405,0.247899585,0.0,0.478010115,0.000248025,0.250642619,0.352585414,0.689628096,795000000.0,0.000549421,0.395765806,0.008334508,0.080902137,0.371680426,0.005365848,0.12143928,8930000000.0,0.012317319,0.404909432,0.779080811,0.347047791,0.037481781,0.002762279,0.045498675,0.000122994,0.678477154,0.645078475,0.314842791,0.033401279,0,0.005533399,0.047470808
2906,0,0.513625506,0.646665417,0.251644903,0.0,0.478879075,0.000317032,0.176478025,0.336669732,0.68947243,0.000124232,0.000637485,0.390531277,0.024000389,0.195906521,0.369637181,0.005365848,0.170914543,0.002705992,0.002220819,0.392709346,0.8801312,0.577992374,0.406651979,0.053418389,0.115187062,0.000172468,0.026625511,0.793044069,0.355666615,0.010302778,0,0.00047601,0.017684557
2907,1,0.430263735,0.60222834,0.0,0.0,0.460674534,0.000253025,0.16598542,0.316403763,0.689164502,609000000.0,0.00041554,0.374483067,0.003426756,0.15542522,0.377731875,0.005783246,0.100449775,0.000136926,0.006039687,0.391850026,0.757738038,0.236223918,0.07324888,0.003399623,0.037742749,9030000000.0,0.374695337,0.642369302,0.314456512,0.045151647,0,0.000795967,0.023280115
2908,1,0.446497343,0.60647314,0.0,1000000000.0,0.463288124,0.000454045,0.147528549,0.321213836,0.689500677,5260000000.0,0.00039096,0.382884393,0.00263323,0.197539075,0.382878571,0.00724749,0.151424288,0.000234514,0.012191002,0.389735646,0.706854084,0.29287354,0.06050214,0.001806993,0.060988402,6670000000.0,0.343862488,0.655186433,0.317976729,0.066816005,0,0.000563847,0.017506248
2909,1,0.472188368,0.601298664,0.0,1360000000.0,0.463489427,0.000281028,0.151911002,0.322487091,0.689646245,5030000000.0,0.000416189,0.389888603,0.006117379,0.194032107,0.382743249,0.005365848,0.313343328,0.011752949,0.054818383,0.393704349,0.782804789,0.719796415,0.151600703,0.004284417,0.053696562,7840000000.0,0.012092195,0.660341473,0.319246953,0.040522265,0,0.000333739,0.017894829
2910,0,0.45376103,0.619755257,0.0,0.0,0.461630726,0.000374037,0.163457081,0.317712386,0.687808577,6150000000.0,0.000426296,0.376578741,0.003183458,0.116606706,0.373411648,0.005365848,0.00149925,378000000.0,0.004086189,0.367890821,0.733896222,0.124312053,0.023779394,0.001732505,0.01500561,0.002463511,0.336843317,0.642907359,0.314562866,0.064998737,0,0.001764915,0.032162498
2911,0,0.564763808,0.614789778,0.133414313,486000000.0,0.481365173,0.000121012,0.203236273,0.338225932,0.689361602,6100000000.0,0.000456615,0.38720614,0.00993653,0.085134686,0.37184818,0.005893536,0.091454273,0.000253427,0.017804738,0.40627756,0.797943697,0.316244109,0.036300448,0.003336291,0.014017906,0.000136145,0.179539934,0.640388314,0.31423275,0.025056841,0,0.018358579,0.045018096
